year,month,day,doy,tmin,tmax,wind,rain
2015,6,17,168,24.810421808358633,29.339352020558035,1.6125970950328523,3.7628979542850245
2015,6,18,169,22.088268588327647,31.400138351188865,1.6088146456586414,0.0
2015,6,19,170,23.75629651685186,31.90951618695292,1.4063509254600584,0.0
2015,6,20,171,23.533102139334037,31.681699937886542,1.787238728915614,5.667712288813562
2015,6,21,172,26.315400642160593,31.791863378802546,1.984235528591634,0.0
2015,6,22,173,24.085898835121206,32.592734618018675,1.5664843756113365,8.755549399181765
2015,6,23,174,24.366821084551553,31.140537630553403,2.221123764684769,65.18611103362231
2015,6,24,175,24.01964951788412,32.33933182410367,1.3623735361253875,0.0
2015,6,25,176,23.59871233348362,30.701864279874275,0.9618771416877264,0.5151828692977477
2015,6,26,177,24.189573660248893,32.332515736469,1.3131555517416975,0.0
2015,6,27,178,22.99753829944312,32.76621350608924,1.7830605624322107,0.0
2015,6,28,179,24.258044492798962,32.39625779719133,1.731060730842674,0.0
2015,6,29,180,23.549991691569225,32.53590778137173,1.793595589466807,1.2853306847389874
2015,6,30,181,23.909680898843245,32.15483273090527,0.9460922815498481,0.0
2015,7,1,182,24.925708752632296,32.048612584028405,1.471503165409472,0.0
2015,7,2,183,24.84854920362261,31.177621759151553,2.679407416131556,0.0
2015,7,3,184,26.10955401948781,30.716757315559285,3.075953502149322,0.0
2015,7,4,185,25.786430161198204,31.396863633819304,3.226472449046866,0.0
2015,7,5,186,24.26852749228962,32.30731103961538,2.5377421159260223,0.0
2015,7,6,187,23.000347222933616,31.439256719872837,2.4403597141290834,5.71900936685784
2015,7,7,188,23.361090390146458,30.70256536223012,2.06104221753023,87.97186294831265
2015,7,8,189,24.88107268848069,30.662297038798457,1.920346173982234,0.0
2015,7,9,190,24.10543898124968,31.047456202666886,1.9491800259414522,0.04771290441610135
2015,7,10,191,23.66966149950061,32.086865493680854,1.9445303701190877,0.6211277894268467
2015,7,11,192,23.00855090930797,31.69399628863033,1.0026719075788528,5.114685154012355
2015,7,12,193,23.215119119631694,31.339561135061793,1.956095667449424,0.00015663833599891192
2015,7,13,194,22.827394082489718,31.26228885456063,1.9576786968999413,0.0
2015,7,14,195,23.99299837990818,31.787035710776365,2.2998060312975053,0.0
2015,7,15,196,24.60609225871409,31.00179349187963,3.0648369902923207,0.0
2015,7,16,197,22.78645399053847,30.964580005351188,2.849064587544621,0.0
2015,7,17,198,23.239739407739883,30.62374261535646,2.2481907274675352,0.0
2015,7,18,199,22.14177609593825,30.883860083528713,2.0300220015744372,33.701399434556045
2015,7,19,200,23.858017388877084,31.957145055932767,1.8905330690578077,0.0
2015,7,20,201,23.920514210571536,31.09686835360236,1.4389669129015792,0.18886143975869016
2015,7,21,202,23.3706689378354,32.23245014051216,2.2945991558560177,0.2835870085953326
2015,7,22,203,22.67069411462816,31.969022725721832,1.4629857085694096,3.5080235154502897
2015,7,23,204,21.91607904164353,31.322419834061005,0.9869376335640141,0.0
2015,7,24,205,22.789462664092042,30.67816880850866,1.109797229943723,1.5339001373937378
2015,7,25,206,22.173622519595018,30.49717197409085,1.5887745560184818,0.0
2015,7,26,207,23.884785397711564,30.341403058435137,2.2670747587265137,0.0
2015,7,27,208,23.79763880255826,30.347908198883978,2.6316633482173106,0.0
2015,7,28,209,24.674529514908947,30.44640271077883,2.806130033812683,0.0
2015,7,29,210,24.5775279104191,30.001292709116807,2.386346939681182,0.0
2015,7,30,211,24.180056708664075,30.11466587814147,2.0559312252496005,0.0
2015,7,31,212,23.516644789344404,30.54368142482325,2.0129029789471775,0.0
2015,8,1,213,22.88207625254501,31.7468446833282,2.375551737311741,0.0
2015,8,2,214,22.620192897032073,31.616827378970275,2.6349446188206964,0.0
2015,8,3,215,24.66647315930482,31.660036192554184,1.9668013648807998,13.46939490216798
2015,8,4,216,23.444136386605532,31.145363339558855,2.0744796722983665,0.0
2015,8,5,217,22.775514434679234,31.84240126139709,0.9756184817293171,0.0
2015,8,6,218,22.720475160229885,31.18808380236898,2.109512122666857,0.0
2015,8,7,219,23.786405933172627,31.5586279001105,2.0641070731665514,0.0
2015,8,8,220,24.432112515685866,32.07322028543483,2.1498648144252552,0.0
2015,8,9,221,24.67149689688662,32.217066533769376,2.02466157497941,0.0
2015,8,10,222,23.899916301510547,32.83917542304344,1.8475824240198653,8.07018400578307
2015,8,11,223,23.29720458359069,31.74999136996825,2.2457402782123856,16.374389259449572
2015,8,12,224,24.318400450255016,31.567461851062912,2.4562293271420588,16.27320602589712
2015,8,13,225,24.180172649291897,31.29287656929963,2.1019396042974896,9.205989654979819
2015,8,14,226,24.930130138999157,31.518329500991484,1.7860851552518666,29.248768733365687
2015,8,15,227,23.481193713298634,31.66977535895474,2.3127664250048836,0.0
2015,8,16,228,22.408505318217664,31.230675011054092,2.0121128056992075,0.0
2015,8,17,229,23.463320353751612,31.582971609451686,1.4246149880440624,0.0
2015,8,18,230,25.091896505605263,31.965820254109023,1.529968804784228,0.0
2015,8,19,231,24.28430514059596,32.322871494112974,2.029468909499205,0.0
2015,8,20,232,23.56824755618383,31.003171035003696,1.4648958058725658,0.0
2015,8,21,233,24.513562092131423,32.55771047318447,1.189932179576374,0.0
2015,8,22,234,24.94283777598153,32.15863151981804,1.6631558697345674,0.0
2015,8,23,235,24.073712026797548,31.529913471269996,2.0810830682605177,0.0
2015,8,24,236,23.4258640485614,31.23983324527768,1.7579076682136308,0.0
2015,8,25,237,22.879769292379514,30.900126345930406,1.6640446316541173,15.985686498281948
2015,8,26,238,25.76542573095267,31.131867213219145,1.9686634812305117,10.432571143510648
2015,8,27,239,25.795596064512004,30.337256428225686,1.8409738508971718,18.710108342247352
2015,8,28,240,23.11387124254224,31.511061461151243,1.2378814650938756,5.139936176369936
2015,8,29,241,23.609321068019632,30.487181985593722,1.4677384376716764,0.0
2015,8,30,242,23.07255280566904,31.33519605870607,2.4614879637190947,0.0
2015,8,31,243,23.949422482136807,31.708865224627647,1.6070692085762215,0.0
2015,9,1,244,24.118976431021185,32.06731535532817,1.8964305301454432,0.0
2015,9,2,245,23.32152808731036,32.24096437552556,2.2686858224822695,0.0
2015,9,3,246,23.630795723855268,32.2167520347984,1.7153922404526505,0.0
2015,9,4,247,23.90637352654344,32.3098321009406,1.8998371513710306,0.0
2015,9,5,248,22.835944599255154,32.352829340935095,1.0947593295960039,0.0
2015,9,6,249,23.95317258984336,32.20423847677761,1.2375201350092604,0.0
2015,9,7,250,23.880562491166657,31.150148863988814,1.2313282745160683,1.1135082868262938
2015,9,8,251,23.019735013791834,32.22449271005626,1.9762795569818308,0.17988140672132222
2015,9,9,252,24.832179420547437,32.315779373641114,1.8345273801928579,26.243196639411458
2015,9,10,253,23.414550855510285,32.23089012426969,1.9378105012609754,13.367622061113021
2015,9,11,254,23.18056001740174,32.2771486326058,2.306658177657492,0.0
2015,9,12,255,24.63623856823596,31.815353487156788,2.0880357827879714,25.033542047126268
2015,9,13,256,23.26455868527048,31.749887361512563,1.284777814386671,0.0
2015,9,14,257,23.470360809765413,26.91653081058587,1.1090183544440586,0.0
2015,9,15,258,24.39405248552649,31.559853276645686,1.092795291565894,0.047927046715064266
2015,9,16,259,23.820806623017482,30.549652119070494,1.5674320091889575,17.173905431082407
2015,9,17,260,23.483210382336072,31.146879934736333,1.498445952102707,0.0
2015,9,18,261,23.727574035732395,31.922834601730273,1.7577750564234367,0.0
2015,9,19,262,23.242556293884817,31.38180042138506,2.4420289244731546,0.0
2015,9,20,263,24.549313008988815,32.24855504465209,1.918161470493027,18.05531879610038
2015,9,21,264,23.337540569568304,32.21657432522633,2.1280231988581892,2.2481408875273243
2015,9,22,265,24.183270143636683,32.20198737197104,1.0004987323543746,2.5261621798304597
2015,9,23,266,24.09497492199051,31.428864384232025,2.0383276836221755,0.0
2015,9,24,267,23.483280346622628,31.1996053496518,1.695453051528959,0.0
2015,9,25,268,24.31403586569453,32.21921177887767,1.4044027344584677,0.0
2015,9,26,269,22.492488582858076,30.542747041715344,2.0141533102240903,0.0
2015,9,27,270,23.529357275365566,31.23008791279898,1.4758464088094125,0.0
2015,9,28,271,24.175951735967715,32.23115072498798,1.3163360011590732,0.0
2015,9,29,272,24.174122679773625,32.33942753079714,2.010156176524673,0.0
2015,9,30,273,23.959527666153534,32.331139340764004,1.925647817833133,0.0
2015,10,1,274,23.59302895089226,33.372484837478915,2.2212098643050044,0.7589604380902283
2015,10,2,275,23.508167271533896,32.54759117959216,1.9579068363766672,0.0
2015,10,3,276,23.407514669302948,32.90901501938274,2.3807507890464272,0.0
2015,10,4,277,24.14596515798565,32.52235363661335,2.7406035698663764,0.0
2015,10,5,278,26.038471019867295,32.658938837075404,1.3021139358408271,0.0
2015,10,6,279,25.05430610265047,31.111153677818237,1.254602952895507,16.266386973725833
2015,10,7,280,25.02289414589367,31.951711127517306,1.863592397305427,0.29386961695305885
2015,10,8,281,25.262910312086124,33.44867861974945,1.2340899844348854,0.0
2015,10,9,282,25.266740779148023,32.97508899644009,1.7847425570550053,15.244215280380292
2015,10,10,283,24.66623695726434,32.969776600362174,2.3143103991662954,0.0
2015,10,11,284,24.944005118283034,32.654877208239775,3.0904830374240264,0.0
2015,10,12,285,24.57301661903778,33.041975151453826,2.1360775913336694,3.734172664545247
2015,10,13,286,25.19105434568428,33.264175377094794,1.5963763332440561,0.0
2015,10,14,287,25.17635891623434,32.58724094587687,2.1161377833055623,0.0
2015,10,15,288,25.317794585848265,32.69332726759271,1.257435554954954,0.0
2015,10,16,289,23.810317250259285,32.35719926721935,1.1038079843210191,12.745189803105646
2015,10,17,290,23.766313121775994,32.06081130231013,2.196658789876909,0.0
2015,10,18,291,24.044878067304477,32.48232472514314,1.7771026182542766,0.0
2015,10,19,292,24.25607852692165,32.29382984457256,2.916113694213208,0.0
2015,10,20,293,24.441553497143733,31.94166733687435,2.7503496818442477,0.0
2015,10,21,294,23.389068789273722,33.3861197503128,1.2537428670757347,0.0
2015,10,22,295,23.291834847437258,32.056448633622445,1.6808941144250151,3.168595222253587
2015,10,23,296,22.6423397441863,32.87335351364972,1.8808165233315597,0.0
2015,10,24,297,23.82609789787471,32.67638513173702,1.276332843343933,0.0
2015,10,25,298,23.648676394363434,33.417814099643536,2.0915310447348574,0.0
2015,10,26,299,22.9188525886498,31.251605639664813,2.1350481755132726,0.0
2015,10,27,300,23.075774120339723,32.70455408886391,1.5342401730858573,0.0
2015,10,28,301,24.1874257459946,32.90417665420233,1.5963577258848969,0.0
2015,10,29,302,25.374621403977567,32.884126022604136,0.8837038121930002,0.0
2015,10,30,303,24.31442216440671,33.83123217047359,1.620061099950511,0.0
2015,10,31,304,23.270932142226435,31.103986193946756,1.5195353490678503,0.0
2015,11,1,305,23.28176928800639,32.14831035419237,0.9384513542929358,14.147622572312503
2015,11,2,306,23.15712995707059,32.879268651359865,1.0056070648551803,8.932493232427868
2015,11,3,307,23.21045245678852,31.042891349946856,1.4663663614803806,0.0
2015,11,4,308,23.467599730524977,31.832133702105452,1.5396539973903123,1.4347773129907084
2015,11,5,309,23.56582218421451,32.10787764672299,1.6180914290561914,2.1969035308257983
2015,11,6,310,24.073631128993256,32.6691116306609,1.6433013928845197,24.56871687246489
2015,11,7,311,23.330993736699316,31.060184883038964,0.8526688551918015,6.825002021129429
2015,11,8,312,24.48980964161169,32.518804340764454,1.981902131156263,0.0
2015,11,9,313,23.764674406155873,32.534713729522345,1.5089058859987947,0.0
2015,11,10,314,24.32264207498066,32.015804231051526,1.1125768576260973,0.0
2015,11,11,315,23.605642409096962,31.41982358522536,1.2668407315975052,12.241968538261291
2015,11,12,316,22.665491279544877,32.138176509687014,1.147458153986795,3.1334917956745447
2015,11,13,317,23.26721098745551,32.27615160716716,1.5488644284769328,0.6758725417353053
2015,11,14,318,23.815170336465133,32.216352265921124,1.5627389540427068,0.0
2015,11,15,319,23.929233592950872,32.42987874596046,0.6100793927266505,41.466540250408016
2015,11,16,320,23.530213309747868,29.623550472570656,1.2226253326218068,2.677158832964914
2015,11,17,321,24.732351919874798,32.21787269684111,1.457069639304397,1.4087336582452743
2015,11,18,322,24.749668081710738,32.66469060857103,1.0923110865041674,0.0
2015,11,19,323,23.84189057470085,32.330341756353036,1.792511267353665,1.7624306635762554
2015,11,20,324,23.705838397028355,29.404391034396525,1.3958515804868,0.0
2015,11,21,325,23.544510038204894,30.61240606265631,0.9095178938526794,0.0
2015,11,22,326,23.90539423836855,30.052030768741286,1.5402359598270428,0.8305029057769427
2015,11,23,327,23.41850064265929,33.03314156499451,1.3066657767729817,9.035579320662576
2015,11,24,328,23.72899594921412,32.353120764924185,1.1580399191772202,4.379984387802244
2015,11,25,329,23.238193660201777,30.93434289281983,0.9037044303633622,8.890873397002995
2015,11,26,330,22.865601483773286,32.52184577980452,1.3381245323854598,0.0
2015,11,27,331,22.8080314990372,32.425629336805926,1.3550106083940834,1.2997330006811119
2015,11,28,332,23.526533295481975,32.62942053133981,1.3859967773831414,0.0
2015,11,29,333,23.68390162146475,31.069890366974093,1.3404495997724977,0.4182997540415599
2015,11,30,334,23.208237930837203,32.160909038575134,0.9580188390330859,6.438052368494458
2015,12,1,335,23.674581256836415,33.318954269675615,1.5850715409333744,2.950093339495845
2015,12,2,336,23.554418928987307,31.745367474797956,0.6459818397900328,0.0
2015,12,3,337,23.83555014649051,30.13452970916174,1.3122137814038255,1.225493346274343
2015,12,4,338,23.97782843706785,31.152075197888923,1.6827803491030477,1.3562525179510456
2015,12,5,339,23.761467494139247,32.25866453070922,1.396151700490938,0.0
2015,12,6,340,23.516863535427625,33.49166740256432,1.6407996114723948,0.0
2015,12,7,341,24.04596090937566,32.98230861462931,2.448590755389479,0.0
2015,12,8,342,24.186963257409513,31.709628034948256,1.9950134327663342,0.0
2015,12,9,343,22.657341718022206,32.114844181592304,1.545745458883758,26.137332845813322
2015,12,10,344,22.582781937924118,32.22988297381998,1.447585518552361,0.0
2015,12,11,345,23.3521200421204,31.945695590329123,1.9881203383729509,3.167685836337958
2015,12,12,346,23.73441271185415,32.184785250478825,1.3413602109092062,0.8686675117861897
2015,12,13,347,24.07060501152949,33.00486033580103,1.4519079659127292,0.062106000111628666
2015,12,14,348,24.29881278610508,32.69967588165127,1.128125556620538,13.643012394610095
2015,12,15,349,24.158153125547162,30.806623124167196,1.212924585859111,1.3421774052963407
2015,12,16,350,24.315317414290007,29.86241694223497,1.4923113519298292,7.850991672502188
2015,12,17,351,24.6732597658072,30.698225492882173,2.695572686935547,0.0
2015,12,18,352,24.261146361008628,30.420227236226147,2.1936084008065926,1.3473888390737003
2015,12,19,353,24.092141617962014,31.482038613587136,2.154151456981615,14.04731513010803
2015,12,20,354,23.56251846152363,32.28487555931424,2.1670628806399668,29.90270564259271
