year,month,day,doy,tmin,tmax,wind,rain
2020,2,10,41,24.136681072122723,30.229777155466365,4.190136079649275,1.7286312291465398
2020,2,11,42,23.323927473364655,30.950602256772452,2.6570085179068017,0.0
2020,2,12,43,23.330670824856885,27.751559452017002,3.039662431558087,0.0
2020,2,13,44,23.728303667131453,32.12890788053381,3.4667598645505175,0.0
2020,2,14,45,24.816454936421447,31.430030115408073,4.014665205484313,2.275751143256129
2020,2,15,46,24.546978395477666,32.62141283758606,4.371698570674402,0.0
2020,2,16,47,24.83915835229387,30.239670602949662,4.575763452724022,0.0
2020,2,17,48,24.714381241029933,32.36924877608522,1.9157220692885275,0.0
2020,2,18,49,24.80123634695298,31.446710885667358,2.6872001526656533,0.0
2020,2,19,50,23.489920250195897,32.438941929638865,2.52677324171534,0.0
2020,2,20,51,23.637732987235157,32.44168495621412,1.8351310219341221,0.0
2020,2,21,52,24.473269347318528,32.76304157233665,3.3485701530354626,0.0
2020,2,22,53,24.279289615854506,33.46579423508195,3.287423682980553,0.0
2020,2,23,54,24.417627564281013,33.22990901946548,2.4113224149285677,0.0
2020,2,24,55,24.464428183727374,32.571492378448504,1.9144364136197773,0.0
2020,2,25,56,24.231931466147003,30.86419952988989,2.4289841171721007,0.0
2020,2,26,57,22.6471755935095,33.31150553796494,2.7372426737425117,2.4252976978314473
2020,2,27,58,24.17755887903123,31.51620039997072,3.4759289953815284,0.0
2020,2,28,59,24.35657403758141,32.01521707985814,3.6415753646470637,0.0
2020,2,29,60,24.272010441703543,31.411509217308662,3.8276077598882563,0.0
2020,3,1,61,23.46960224564112,32.49897708930984,2.8151721397211205,2.0316026939452523
2020,3,2,62,25.39717096049768,33.817886641554665,2.9260996012604856,0.0
2020,3,3,63,25.33763650518754,34.08571620208251,3.213490753268449,0.0
2020,3,4,64,25.4465260596188,34.46841582470456,3.6906283884221365,3.0645292322371867
2020,3,5,65,24.25577969080135,34.214443978745464,3.1551021397884718,0.0
2020,3,6,66,24.890816776283057,32.44520867986477,2.4599970597569705,0.0
2020,3,7,67,26.39380596961991,32.85585191519516,2.5648872038324844,0.0
2020,3,8,68,24.954327787215664,31.497745831932203,3.23012419045885,0.0
2020,3,9,69,24.02733403356106,34.25096847813455,2.8514580132375924,0.0
2020,3,10,70,23.626908666951746,32.9591324204169,2.0945459079630186,0.0
2020,3,11,71,25.798961132172845,34.31628698872692,2.36948749939644,23.491610227353814
2020,3,12,72,25.453609847883175,33.74191760983542,2.974369635594782,8.643928985971547
2020,3,13,73,24.910658637825158,33.32739126746188,3.204620171683447,9.081649062788996
2020,3,14,74,25.58845571114354,34.314129938139914,2.1137966970839894,17.24234170661737
2020,3,15,75,24.58836307637734,33.95647026070441,1.968513985071659,0.0
2020,3,16,76,24.277611080928278,33.64232542236197,2.6179956496058168,0.0
2020,3,17,77,23.909142467643292,31.76430602635045,3.156543272039745,0.0
2020,3,18,78,24.941832477491694,33.01126880101951,2.1654771407435103,0.0
2020,3,19,79,25.13521390648291,33.350024239852715,1.7390584293783071,0.0
2020,3,20,80,24.857947888989177,34.265103409446695,1.172498233275642,0.0
2020,3,21,81,24.595127967473136,34.13200846970621,1.726004213165695,0.0
2020,3,22,82,24.992861950585286,31.289812846491756,1.5190333834143965,0.0
2020,3,23,83,25.555666143195705,31.32463201257162,2.598628953390853,0.0
2020,3,24,84,25.279755611364564,30.221559370084343,3.2000922956071367,0.0
2020,3,25,85,24.37825079182696,32.252240629130526,2.976860016858562,5.361867706950401
2020,3,26,86,24.805399396383883,34.418343702690954,3.3372470026965377,0.0
2020,3,27,87,26.384330940910438,34.346749702231456,1.9059443477373055,0.0
2020,3,28,88,25.353886205868463,33.07282179812314,2.210291099994192,0.0
2020,3,29,89,25.439711027991994,32.19956228313105,2.200478050781546,11.106693848921683
2020,3,30,90,24.97754531094643,33.136547569907286,1.0357431817139424,0.0
2020,3,31,91,24.429175122493085,33.54254757483588,0.978386105227756,0.0
2020,4,1,92,23.80843896755999,34.46391425372029,1.5143972531435836,0.0
2020,4,2,93,25.070605342251202,33.863272750138904,2.106939721637096,0.0
2020,4,3,94,24.016561442053824,34.32226920227879,2.322985648660895,0.0
2020,4,4,95,24.47044509524636,35.44739866003524,1.4389877452694353,56.48946874776236
2020,4,5,96,24.52277728441557,34.592530418679885,1.0096192711794814,0.0
2020,4,6,97,23.904762531692924,32.46885611590804,1.6584362676813973,0.0
2020,4,7,98,24.71103683747209,31.777979336317372,2.5081053241783833,0.0
2020,4,8,99,23.889209876131222,33.444593625202586,1.7790598010773564,0.0
2020,4,9,100,24.194424189312365,33.27578623464546,1.7058530775619372,6.996793571136432
2020,4,10,101,24.56112995118214,31.453277486207128,1.5316672720854352,3.1586838942010123
2020,4,11,102,24.25938451097474,29.425410057484264,1.6595278851065727,0.0
2020,4,12,103,24.607935829863248,33.62342401435296,1.806159446345777,9.967067267651208
2020,4,13,104,24.720167132212207,32.02745619164732,2.1456526653136008,10.45165089467954
2020,4,14,105,24.83966090842827,33.55781425867157,2.588589337746026,34.16336130524975
2020,4,15,106,24.847110558531266,34.35845455253235,2.486400422110888,21.22430950795292
2020,4,16,107,25.230798105023894,33.999705412890926,2.1585526028374327,0.007058095569714725
2020,4,17,108,24.839917795062444,34.40819680253958,2.07412390288209,3.114700062150867
2020,4,18,109,24.22117957779301,34.47992103581371,2.195695218139914,86.51096503955509
2020,4,19,110,24.58592489143104,34.14021923309605,1.5803646089747623,0.0
2020,4,20,111,24.148597072778454,34.853778777896295,2.0406242187243704,10.275347089644537
2020,4,21,112,25.67248980147054,35.196776205279065,1.4313180149942,9.432165875920296
2020,4,22,113,24.917679531532357,35.77684049071134,1.4712867414494504,1.548027830605892
2020,4,23,114,23.799885745930403,36.32077755468397,1.2818898740620395,3.353772057767601
2020,4,24,115,23.41435745491085,33.3070592413403,1.0159821012463608,21.595236574266362
2020,4,25,116,25.687756313910747,33.26820194251811,1.356896197953369,7.70728103904432
2020,4,26,117,25.830162624743895,32.98114424669567,1.636581728895537,0.0
2020,4,27,118,24.652207724136623,31.481737092318575,1.416673576771168,0.0
2020,4,28,119,25.20817860004452,33.78186354491643,0.8739401440774563,0.0
2020,4,29,120,25.10049805836285,35.24996192201115,1.3159207810066251,0.0
2020,4,30,121,24.30851279202193,35.460984518799364,1.460701346197131,0.0
2020,5,1,122,24.13983287463424,31.48073801678444,1.463834648865015,7.1874373390375865
2020,5,2,123,23.644351199389074,34.04203506779005,1.4994177539290168,0.0
2020,5,3,124,24.476748739064227,33.15680834538045,1.1611156485756955,25.601291769838912
2020,5,4,125,24.845844840678573,33.22255517751264,1.5151062911642372,0.0
2020,5,5,126,25.43499887909384,32.51762095282785,1.450867179769277,9.329077169428485
2020,5,6,127,24.586508248647554,33.31852462503721,1.0873191245795426,0.0
2020,5,7,128,25.48744614551822,33.58943623720239,1.1585696298034245,0.0
2020,5,8,129,25.07874785136256,33.598575503274674,1.3982352137550356,40.896064085262175
2020,5,9,130,24.97696391721483,30.068550657145305,1.187207486799671,0.0
2020,5,10,131,24.91807574495611,32.9624034963218,0.9790975853667762,2.039479201008342
2020,5,11,132,24.544446120330736,33.88040161904363,1.060062850470628,8.988081920146168
2020,5,12,133,25.100817921618876,31.06572968578735,0.9486028407670347,65.16081661932132
2020,5,13,134,25.485047468456955,31.499681526655575,0.7061775805327946,10.176561157810243
2020,5,14,135,24.017548657478173,34.82864657725697,0.899715502751097,0.0
2020,5,15,136,25.282109751850857,35.01814410194288,0.9097531560487491,5.079090166594564
2020,5,16,137,25.177359653647216,33.235269946890654,1.0055891718741077,22.823875645543538
2020,5,17,138,24.544925337083413,29.719517159038386,1.0708291643513412,0.0
2020,5,18,139,24.872555288632757,34.534505096975195,1.253037394745488,21.00946051210058
2020,5,19,140,25.443522640728247,33.57439249653964,1.334443801015065,31.887219115324445
2020,5,20,141,24.035438040141464,26.78729256542126,1.3400238841951346,0.0
2020,5,21,142,24.743518519887484,32.30319801268729,0.8785320619319442,0.3904199349685832
2020,5,22,143,24.640678765323397,33.73875874200857,0.6078550722263957,21.87520495021105
2020,5,23,144,25.02603303150928,32.2567532641365,0.8646163889536361,0.0
2020,5,24,145,26.75238219059483,34.971589498847386,1.2413720664404968,0.0
2020,5,25,146,24.109685773990424,31.647136834978905,1.1198690379616931,0.0
2020,5,26,147,25.39441795808147,34.40177938125758,1.0929283028912684,2.8347995943712667
2020,5,27,148,24.70966907807683,34.33106897856065,1.3071351308189534,50.31560008819944
2020,5,28,149,25.439465990156954,32.7369350859971,0.742540126110999,0.0
2020,5,29,150,25.006630261800012,31.389523449585777,0.9654545398326675,90.29031751226562
2020,5,30,151,24.90329105979266,34.94881283082604,1.0265392712683559,0.0
2020,5,31,152,25.21639981819195,33.207127875108846,1.2467095183772057,0.0
2020,6,1,153,25.12433273992576,31.079301863846904,0.6190539717269261,0.0
2020,6,2,154,24.442960239132407,31.446363074892048,1.235591114567994,0.02869749031228395
2020,6,3,155,24.38056083154863,33.15204554313826,1.1209630123644374,0.20972375605294874
2020,6,4,156,24.937519475938686,31.655753706066633,0.9992489791654471,20.894527740604165
2020,6,5,157,24.222271658208278,26.97551280584912,0.5757888521121468,4.888689059870321
2020,6,6,158,24.61220457626925,31.303948328465225,0.989571422854011,0.9867259335755706
2020,6,7,159,23.458027502079002,28.821010955345404,0.9652840046349678,0.0
2020,6,8,160,23.963981448641086,30.13407483335944,0.51568612885659,0.0
2020,6,9,161,24.018452754291264,29.48208454876261,1.0239415058540609,1.9240112858453136
2020,6,10,162,24.27621560434839,28.357339085950773,0.8836297530094012,2.7280150545656356
2020,6,11,163,23.688134648060537,32.49326779968908,0.7430894643252799,3.5258196066694736
2020,6,12,164,23.930480747036036,33.042210746768355,1.67208296261221,1.9864992886933857
2020,6,13,165,23.708553006212465,32.9269309250978,0.7073277876622018,19.238663862681754
2020,6,14,166,23.255373206776024,33.05123701724703,1.717506878474881,0.0
2020,6,15,167,23.88406945152396,31.306976366500344,1.2964455778137631,8.148726736632456
2020,6,16,168,24.06986006529483,29.22971406290186,1.2108838793923278,0.0
2020,6,17,169,24.373093421035378,26.8203073461332,1.0061996141179832,1.2477038150885418
2020,6,18,170,23.673177643072606,30.46539987576298,1.1501669297710693,4.934072895053342
2020,6,19,171,24.245560897877212,33.86917864186493,1.6243058426134485,0.0
2020,6,20,172,23.56074205117623,32.27034873996647,0.9578220060534527,4.66458912721475
2020,6,21,173,24.12059554455703,32.15259765710738,0.9535842193036805,2.312913787734231
2020,6,22,174,23.551982322557308,35.82782419137696,0.9155541367960246,2.6232775458802733
2020,6,23,175,24.680849811217787,30.440136859257407,0.9446092155940194,25.001829502530338
2020,6,24,176,23.322656515044052,31.84407036732758,1.2354803140992066,0.2063168519111814
2020,6,25,177,24.162775321882865,31.638405027961795,0.24580584824975182,0.0
2020,6,26,178,24.768310361269258,33.14486170796942,1.0949144268094406,99.23747342544773
2020,6,27,179,24.487828110492682,32.7078174072169,0.9353681029645707,33.70822391228255
2020,6,28,180,24.671282326925056,31.11709841417857,1.3040752660739285,0.0
2020,6,29,181,24.979781668850745,32.14974159586945,1.006109851346257,0.0
2020,6,30,182,24.966261239113006,33.52634001992419,1.0752762986849749,0.0
2020,7,1,183,24.49314218774896,29.438111362504788,1.3707089027909758,0.03386407548587586
2020,7,2,184,23.107636889293072,31.387343364635473,1.166917569537592,10.98905905997281
2020,7,3,185,23.49534379033597,32.32911856396149,1.220814078965897,0.0
2020,7,4,186,23.945754027923474,33.408957105930334,1.3302096324984978,0.0
2020,7,5,187,23.93221162348577,33.5400363637381,0.86141747521136,8.35740631403198
2020,7,6,188,23.90744069033968,30.19638360961883,1.097147589941137,1.2263844843537184
2020,7,7,189,23.660099240016695,30.618972797187762,1.2990208446425084,0.6837935813090733
2020,7,8,190,23.534174096451878,31.67592447496703,1.337410855091623,0.7227166530408794
2020,7,9,191,23.25407901331623,30.521626259201668,1.2143985681528724,0.0
2020,7,10,192,23.87937536286978,26.86160858325837,0.9255923676746165,26.177948294512348
2020,7,11,193,23.863100503345446,30.573298364865995,1.2056994696306405,0.0
2020,7,12,194,23.82041193755259,26.36320995045032,0.9471148660403236,0.0
2020,7,13,195,24.10487897738225,30.618481991296782,1.0568488956514244,7.047963211922648
2020,7,14,196,23.86745325225381,31.921374242127968,1.138705490380142,0.0
2020,7,15,197,23.36738715561911,33.18603444007439,1.0704597982378872,3.3241165361612603
2020,7,16,198,24.68238947057453,30.068435366860868,1.1463732953620762,0.0
2020,7,17,199,23.20982999395759,29.827425293220394,0.9337824409096149,1.5826231951111378
2020,7,18,200,23.873085479190554,31.15301845432842,1.0352439332346866,0.29326686496186144
2020,7,19,201,22.866927703090663,31.908692146242277,1.0644491788307122,2.4683466134081176
2020,7,20,202,23.959945807068575,33.53990275461123,0.9451133866815307,12.093658936426781
2020,7,21,203,24.236492494775373,32.62688343404883,1.058355958537678,57.5471984473523
2020,7,22,204,23.37057995477182,31.492465209800685,1.2169509616873644,0.0
2020,7,23,205,23.1667448110952,33.72258052835843,1.2113254859915192,2.8144162361612217
2020,7,24,206,24.193025933104998,33.115592350677616,1.1002353117258072,0.36615758599378284
2020,7,25,207,23.486895342642615,32.45951457362924,0.9451431888771525,0.0
2020,7,26,208,24.21192163085584,31.69132542337906,1.1056722533375365,0.496889991679653
2020,7,27,209,24.048145779136107,32.32708308258078,1.1925015190162096,0.6243652522219999
2020,7,28,210,24.497939998164025,33.364793922730534,1.1905532478191365,2.186470171105956
2020,7,29,211,23.97125658817616,33.16301397622359,1.0541598695863528,2.158520425084891
2020,7,30,212,23.63444244336748,33.298336251882844,1.1450693882956526,13.587867382632403
2020,7,31,213,23.982750776807134,31.56197274251723,0.9962703323508042,0.08223429445420423
2020,8,1,214,25.48280328753127,31.52830022996661,0.8695093810952835,0.0
2020,8,2,215,25.91267067129488,32.318383948188426,1.150475534283073,6.245599956990121
2020,8,3,216,24.60495434555115,32.221993528019915,1.7169854221357057,41.198732207251474
2020,8,4,217,25.4557672201737,31.536607134349033,1.8329032247035335,3.3522406538164433
2020,8,5,218,24.537344468239258,33.04952496475797,1.5617800912661088,14.84023560690946
2020,8,6,219,25.0850593281164,31.25388168869794,1.310793150736118,0.0
2020,8,7,220,24.38307283637999,31.599404605919002,0.8123773044819526,0.0
2020,8,8,221,23.8330516657725,33.47860233993069,1.3546127666990182,0.2104337547347311
2020,8,9,222,23.918959563160108,32.897317635493245,1.1201126283356342,17.82510089645703
2020,8,10,223,23.468018148099876,32.80829016528744,1.4303517746964347,1.0744925882419536
2020,8,11,224,24.38120552017129,33.65307386110095,1.3704702208221287,17.203643673749667
2020,8,12,225,23.728604026348616,29.049724009305233,1.3069046543425726,9.700968375102423
2020,8,13,226,23.08752849008051,32.87108604052534,1.1104680419486166,0.0
2020,8,14,227,23.14595914366014,32.29551018437846,1.3559476810302087,0.0
2020,8,15,228,22.83177544124395,26.492218614936206,1.4282837265781156,0.0
2020,8,16,229,23.877431500164004,31.924199553138056,1.336044065317629,0.0
2020,8,17,230,23.94563472439539,31.761343926691538,0.9409047578929224,0.0
2020,8,18,231,26.293421252569626,32.12305253398127,0.8097391041435831,10.532400889533664
2020,8,19,232,24.635641259681513,31.44949128403498,0.8878484808101734,2.7221703409123155
2020,8,20,233,24.62137630978231,32.82892070513889,1.1120476127762617,1.9891143438022756
2020,8,21,234,24.0811091683411,33.53350372199894,1.4623498034920939,8.887553961533907
2020,8,22,235,22.951803239193538,34.44539269817594,0.876539813456921,27.362002149733122
2020,8,23,236,23.090096893083945,33.54007741722508,0.965949825149871,8.372702650596942
2020,8,24,237,23.511430161801787,33.849696413447425,1.0591002921282147,0.4929603843098158
2020,8,25,238,23.645736781292626,33.87317802468295,1.0402641854079886,0.238256892309732
2020,8,26,239,22.960127031830975,34.50203433480322,1.8420661117977428,2.3417863237727765
2020,8,27,240,24.120603003899927,33.40747894230746,1.5852720245530112,2.040598122766756
2020,8,28,241,24.61698183589321,32.59430924661955,1.94289772892648,0.0
2020,8,29,242,23.91995681869685,32.33821042711387,1.0693727473477321,0.0
2020,8,30,243,23.381857053227478,28.952986421639263,1.3196858589733356,0.0
2020,8,31,244,24.29933961903758,28.80437135491805,1.06462705443858,0.5913995623371421
2020,9,1,245,23.965562095686344,30.572220820619894,1.4803640376770726,0.0
2020,9,2,246,23.610951830801348,28.75843941838453,1.0838763931180193,0.0
2020,9,3,247,24.364914600555927,29.90456656821774,0.744333901935767,13.51059537045208
2020,9,4,248,23.42049388095359,32.600695582908344,1.1693463899761607,15.990368817323837
2020,9,5,249,23.942395152547242,30.95468526301677,1.2629054330427578,1.803863353170844
2020,9,6,250,23.60270374232919,31.685085792922983,1.140751139753139,5.299845112334375
2020,9,7,251,24.115245409348265,31.605745683818114,1.2910116343381572,67.68708387810015
2020,9,8,252,23.740545057981326,32.316439641690614,1.3737357782739903,0.0
2020,9,9,253,22.452589806105898,34.14481120290519,1.3823312785216926,0.5833130802363296
2020,9,10,254,23.374240673995143,33.5540574271391,1.4474872293609526,0.0
2020,9,11,255,22.610292109589118,34.13408760641144,1.5068714283926539,20.19172026126978
2020,9,12,256,21.682380861120198,33.339189035364896,1.3483977497734092,0.0
2020,9,13,257,24.128057846203834,31.042217443561885,1.3286231919249758,0.0
2020,9,14,258,23.849930832924656,33.17499024431548,1.3703971572848168,0.0
2020,9,15,259,23.88479683435979,32.34238135537622,1.5246343051908424,0.24250607048966633
2020,9,16,260,23.779579549075596,32.11549238808025,1.4919401139595105,4.510910551759532
2020,9,17,261,23.949600867432476,30.944847041476496,1.4516188497784812,0.01955494768172322
2020,9,18,262,23.681581356209037,29.685582034564565,1.7252976765119237,23.406390840123315
2020,9,19,263,22.342956051981073,32.637423082193166,1.356581852831728,14.668230806111131
2020,9,20,264,23.369183530994874,31.87274597656074,1.2666953836981287,5.130882098383295
2020,9,21,265,23.06396336686041,32.55421864844063,1.4740190982985089,48.96602064757862
2020,9,22,266,22.908661937828935,32.5602852167445,1.1556537282234893,2.2655555429808487
2020,9,23,267,21.888378747582212,33.32374871950682,0.8688768658910611,0.0
2020,9,24,268,22.269642592139128,27.985782113632183,1.4334633980033025,0.0
2020,9,25,269,23.320527586980216,33.09571632324113,1.1642032522869914,0.0
2020,9,26,270,23.1370067617821,30.362929001873226,0.9636821629413842,0.0
2020,9,27,271,23.42825313809145,30.34985632110678,1.269287520460598,0.0
2020,9,28,272,22.335345202130693,33.32963744268785,1.3845122404403658,0.4127377564571021
2020,9,29,273,23.14074946318758,33.48430170263486,1.273382699351918,12.935051918036434
2020,9,30,274,23.217854497534425,33.7725963212512,0.865042947250044,1.5066519304870836
2020,10,1,275,23.605987903264456,31.825487263508034,1.4746512671689902,0.0
2020,10,2,276,24.200452608864417,31.41754032101423,1.4261521254852982,0.0
2020,10,3,277,25.056825566199286,30.400695414187226,1.5049285508154344,0.0
2020,10,4,278,24.361620865789057,30.83495298134448,1.56820428057288,0.0
2020,10,5,279,24.48182659531755,30.135761213489225,1.1085278119183901,0.0
2020,10,6,280,23.772947400302684,31.31998371095104,1.5899211923687133,0.0
2020,10,7,281,24.17245118603473,33.13263392724168,1.2621285735706433,0.0
2020,10,8,282,22.744095997422818,34.26651421168656,1.3520518820117904,0.8163384390058986
2020,10,9,283,24.460169677392745,33.05142535262755,0.841200167684757,1.3872905849229606
2020,10,10,284,24.487691500852257,31.291277738863556,1.235345156606263,0.0
2020,10,11,285,23.59509474993897,29.054132730392876,1.134563203220965,4.542968489989488
2020,10,12,286,25.066794781127527,32.646648667119194,1.3554257992676135,0.08857809577466619
2020,10,13,287,23.561162747444378,32.66207206116042,1.5331049991936954,14.993041893287156
2020,10,14,288,24.299598568826976,31.911215747152866,0.8580129004385039,0.0
2020,10,15,289,23.40946765066863,33.31459475501203,1.1152136960813082,3.1964414052499492
2020,10,16,290,24.713335999131303,32.944631592609426,1.1716091642456068,16.64390482927963
2020,10,17,291,24.087275935366996,33.42054529611866,1.534943845071916,0.0
2020,10,18,292,23.619135102143666,32.55278970529864,1.206197224078261,26.87076398852225
2020,10,19,293,24.68304700275717,32.88429636550224,1.3936979138245391,0.5139452501055439
2020,10,20,294,25.255887429959607,32.63081486237536,1.1680983379603262,0.0
2020,10,21,295,23.573613459840498,32.387841485691204,0.9729599093894339,0.0
2020,10,22,296,24.295770559381236,31.76707502060889,0.9444606024395785,0.0
2020,10,23,297,23.419313824880813,29.405628905667573,1.115467257373812,15.642495638868064
2020,10,24,298,24.25427015309693,31.94865560071555,1.179174761513301,16.622177134876516
2020,10,25,299,23.386854113563647,33.254701524559486,0.9033636185281496,0.0
2020,10,26,300,24.07205604560422,30.278180117510523,1.2712893956391569,0.0
2020,10,27,301,24.113545426244734,30.236658815264168,1.4452427343020608,5.696821701051026
2020,10,28,302,24.02897298177408,32.770427537422684,1.8400298845129843,0.0
2020,10,29,303,24.10759193678887,33.48747084126563,1.3559518486653004,5.097310776785851
2020,10,30,304,23.294756259573834,35.060295665488105,1.7015791062263683,8.970772066991428
2020,10,31,305,23.521133720380767,31.916602663765996,1.581544206133927,1.0423017346775758
2020,11,1,306,24.01253613809497,28.907637392938067,1.7784794060507332,0.0
2020,11,2,307,24.558631996619237,31.161521888829444,1.9474566269767033,0.0
2020,11,3,308,24.565290329772864,31.74548157927906,1.7081280031041683,0.5914697168114335
2020,11,4,309,23.315369455193203,30.410959508171384,1.7220678847215862,0.7694629689022363
2020,11,5,310,24.135048132338998,32.571461258059074,1.497802718725681,0.0
2020,11,6,311,25.123730461786632,33.29197458767153,1.173429505102544,0.18891832568723277
2020,11,7,312,24.10971587983949,31.08168128935156,0.6814627943363876,68.75031332002219
2020,11,8,313,23.88905774659236,31.52325271855254,1.0261084948654715,11.779707983573214
2020,11,9,314,23.490000711673584,33.722825219950586,1.0237380644337357,6.7157388472393915
2020,11,10,315,22.7993115770175,33.66346583549032,1.430016406647469,8.978280062275841
2020,11,11,316,23.120728454095175,31.156509758351696,1.8677867111404338,34.519133767407624
2020,11,12,317,23.9400410842086,27.584545037795046,1.7729936928728476,0.0
2020,11,13,318,23.36740632759055,30.386761434030085,1.5037711399812708,44.25143162439106
2020,11,14,319,23.15820583650025,33.342217531470325,1.1999987856159822,0.23678377558013342
2020,11,15,320,23.76229337763562,32.813368027780015,1.398930424161835,0.05707198988321054
2020,11,16,321,23.892197748273134,33.17912303144854,1.504178300870945,1.830308322802048
2020,11,17,322,24.226118319881632,33.47036510228936,1.772355424340075,0.0
2020,11,18,323,24.420569884109792,34.298097237416066,1.1082742210666352,0.0
2020,11,19,324,23.53382373809596,28.748757909320368,0.802400199368231,2.480382546767597
2020,11,20,325,23.841595522889524,30.62980477553225,0.87314264443068,11.535848011712687
2020,11,21,326,23.777934870114183,29.89563949829781,0.8024167076678439,1.272943552065094
2020,11,22,327,24.315178702771263,32.40558165651107,0.9003475991703764,6.493228152331324
2020,11,23,328,23.584716074433842,31.654084038193467,1.133411887110984,0.0
2020,11,24,329,24.133075985916957,28.29772312282674,1.2237828620435038,13.812993540839699
2020,11,25,330,24.337868782531427,31.77940230156824,1.163407967899171,38.91863475671088
2020,11,26,331,23.115628457593715,33.0182276816169,1.575007619033003,24.520918091565836
2020,11,27,332,23.761565890008544,29.956672426049465,1.7797308570615045,0.0
2020,11,28,333,24.336826157698876,30.66805275016001,1.6703338365246534,16.15473989584507
2020,11,29,334,24.5443096758316,32.910678849702244,1.1828323295759282,0.7721333942646572
2020,11,30,335,23.58868884994584,32.38358914783448,1.0296487152401441,15.830649945432873
2020,12,1,336,24.27820721032758,33.299821966083925,1.3622017649552727,7.693405254230286
2020,12,2,337,23.530328426518412,33.29594128916028,1.0285292232604466,0.0
2020,12,3,338,23.403003542058855,32.67411500968055,0.6936000516545324,0.0
2020,12,4,339,23.758728045888866,30.07162134408311,1.4069685502105607,15.354076745136787
2020,12,5,340,21.775484734523392,32.57784340497745,1.701616050246086,19.567026532433076
2020,12,6,341,22.892066286150087,32.81709040554812,1.6042563598828556,0.31543770593770415
2020,12,7,342,22.09674790758108,29.09582815433086,1.8462977986910416,0.0
2020,12,8,343,22.413359556001392,32.27934991339957,2.7739923496117243,0.0
2020,12,9,344,22.76590630658337,32.03257351170801,2.112059887899994,5.431660330702335
2020,12,10,345,23.409752421832017,32.53431380115719,3.181467911609781,17.62133025428896
2020,12,11,346,23.01302380923047,31.24102248258249,2.6461835964861287,0.0
2020,12,12,347,23.032860842946615,30.08036521172026,2.6735346973645546,0.0
2020,12,13,348,23.51171763294619,31.88248313931027,2.1844952968341467,34.72697679034562
