4.3995
year,month,day,tmin,tmax,wind,rain
2016,3,14,25,32,2.166666667,0
2016,3,15,25.3,31.6,2.361111111,0
2016,3,16,23.8,32,2.666666667,2.29
2016,3,17,23.5,29.8,1.5,0
2016,3,18,23.4,32,2.305555556,9.91
2016,3,19,26.4,34.2,2.166666667,1.52
2016,3,20,26.3,31.7,2.222222222,0
2016,3,21,24.9,31.4,2.305555556,0
2016,3,22,24.3,31.1,2.111111111,0
2016,3,23,25.9,32.6,2,0
2016,3,24,25.1,32,2.583333333,0
2016,3,25,25.2,33,2.472222222,11.94
2016,3,26,25.3,32.7,2.305555556,0.51
2016,3,27,24.2,33.3,4.583333333,0
2016,3,28,23.4,32,3.805555556,27.18
2016,3,29,25.4,32.7,3.5,0.76
2016,3,30,26,32,2.25,0
2016,3,31,25.4,31.9,2.472222222,3.3
2016,4,1,25.4,31.7,2.611111111,0.51
2016,4,2,25.1,31.6,2.472222222,0
2016,4,3,24.9,31.8,1.861111111,7.11
2016,4,4,25.1,31.5,2.472222222,0
2016,4,5,26,31.7,1.916666667,0
2016,4,6,26.2,33.9,2.111111111,0.25
2016,4,7,26.1,31.9,2.166666667,10.67
2016,4,8,26,32,2.472222222,0
2016,4,9,26.3,30.4,1.944444444,0
2016,4,10,25.1,31.2,2.166666667,3.3
2016,4,11,23.6,32.3,2.111111111,0
2016,4,12,25.5,32.7,2.25,0
2016,4,13,25.8,33.6,2.166666667,0
2016,4,14,26.1,32.6,1.75,2.29
2016,4,15,25.4,33.2,2.166666667,0
2016,4,16,25.8,33.9,2.611111111,0
2016,4,17,26.4,33.2,2.111111111,0
2016,4,18,26.5,33.4,2.416666667,0
2016,4,19,26.4,34.3,1.861111111,0
2016,4,20,26.3,34.6,2.222222222,0
2016,4,21,25.8,31.3,2.055555556,0
2016,4,22,25.2,32.2,2.25,6.35
2016,4,23,26.1,33.3,2.416666667,0
2016,4,24,25.6,32.5,2.25,12.7
2016,4,25,24.5,32.9,2.305555556,9.91
2016,4,26,26.3,31.1,1.805555556,0
2016,4,27,25.4,31.6,2.527777778,18.29
2016,4,28,25.1,33.2,2.166666667,0
2016,4,29,23.2,27.9,1.638888889,36.07
2016,4,30,23.4,33,1.861111111,57.91
2016,5,1,25.9,31.4,1.916666667,0
2016,5,2,25.2,32.7,1.916666667,16.76
2016,5,3,26.2,31.9,1.944444444,0.25
2016,5,4,24.5,32.4,2.611111111,0.51
2016,5,5,25,33.5,2.777777778,1.52
2016,5,6,24.9,33.3,2.361111111,10.67
2016,5,7,26.3,32.3,2.111111111,1.02
2016,5,8,24.5,31,2.416666667,66.29
2016,5,9,25.1,32.1,2.361111111,0.51
2016,5,10,25.6,32,1.638888889,0
2016,5,11,26.5,33.1,1.75,0
2016,5,12,25,29,1.333333333,50.29
2016,5,13,24.8,32,2.111111111,0.76
2016,5,14,25.4,31,1.222222222,22.1
2016,5,15,26.6,32.4,2.305555556,0
2016,5,16,24.3,31.7,2.055555556,23.11
2016,5,17,25,31.1,2.25,14.22
2016,5,18,24.7,32.4,2,0
2016,5,19,26,32.6,2,0
2016,5,20,25.4,32.8,2.305555556,0.51
2016,5,21,26.5,31.8,1.805555556,0
2016,5,22,25.7,31.8,3.305555556,0
2016,5,23,25.7,31,2.777777778,0.76
2016,5,24,25.5,32.8,1.805555556,2.29
2016,5,25,26.9,33.4,1.638888889,0
2016,5,26,26.4,33.7,2.111111111,0
2016,5,27,26.9,35.2,2.416666667,0
2016,5,28,26.8,33.8,1.861111111,0
2016,5,29,25.1,33.7,2.888888889,0
2016,5,30,25.2,32.6,1.944444444,5.08
2016,5,31,25.3,30.8,2.361111111,0.25
2016,6,1,24.3,32.1,1.638888889,11.94
2016,6,2,25.9,32.9,1.805555556,0.25
2016,6,3,25.4,29.6,2.222222222,0
2016,6,4,24.5,30.4,2.833333333,4.32
2016,6,5,23.9,31.9,2,3.3
2016,6,6,25.1,32.4,2.305555556,0
2016,6,7,25.1,32.8,1.694444444,0.25
2016,6,8,25.7,32.3,1.944444444,0
2016,6,9,25.6,33,2.166666667,0
2016,6,10,26.1,32.8,1.944444444,0
2016,6,11,24.9,33.2,2.416666667,0
2016,6,12,24.9,31.1,2.111111111,3.3
2016,6,13,24.6,32.1,2.833333333,0
2016,6,14,23.8,32.4,2.833333333,2.79
2016,6,15,24.6,33.1,2.111111111,0.25
2016,6,16,24.9,32.7,1.916666667,0
2016,6,17,25,32.4,2.472222222,3.3
2016,6,18,25.1,31.6,2.222222222,22.1
2016,6,19,25,30.6,3.75,4.83
2016,6,20,24.3,30.9,1.944444444,5.08
2016,6,21,24,32.5,2.527777778,0
2016,6,22,22.3,29.6,1.861111111,20.83
2016,6,23,24.5,31.1,2.472222222,0.25
2016,6,24,24.4,32.5,1.805555556,0
2016,6,25,23.6,27.9,2.611111111,0
2016,6,26,24.2,32.6,2,18.29
2016,6,27,23.5,28.6,2.833333333,0
2016,6,28,23.1,31.1,1.861111111,25.65
2016,6,29,24.1,33.8,1.583333333,0
2016,6,30,25.5,33.7,1.944444444,0
2016,7,1,24.4,32.2,1.027777778,12.7
2016,7,2,25.2,32.7,1.805555556,2.29
2016,7,3,24.7,32.9,2.166666667,0
2016,7,4,25.2,33.5,2.25,0
2016,7,5,24.9,32,2.25,0
2016,7,6,24.4,32.1,1.944444444,0
2016,7,7,25.1,32.5,1.638888889,0
2016,7,8,24.9,32.9,2.583333333,0
2016,7,9,25.8,32.8,2.166666667,0
2016,7,10,26,32.7,2.111111111,0
2016,7,11,26.3,33.1,1.583333333,0
2016,7,12,25.1,31.9,2.361111111,0
2016,7,13,25.4,33,2.833333333,0
2016,7,14,24.2,33.1,2.361111111,0
2016,7,15,23.5,31.1,2.166666667,0.76
2016,7,16,24.1,31,2,0.51
2016,7,17,24,29.9,2.055555556,2.29
2016,7,18,23.7,31.4,2.666666667,20.32
2016,7,19,24.4,29.8,1.583333333,0
2016,7,20,24,30.4,2.583333333,13.46
2016,7,21,23.9,29.9,2.527777778,77.98
2016,7,22,23.4,29.6,1.583333333,0
2016,7,23,24.3,29.3,1.805555556,29.97
2016,7,24,23.6,28.7,2.416666667,7.11
2016,7,25,23.8,29.6,2.583333333,4.06
2016,7,26,23.2,29.3,3.611111111,11.94
2016,7,27,23.1,30.7,2.305555556,1.52
2016,7,28,22.8,30.2,1.694444444,0
2016,7,29,22.2,31.4,2.222222222,0
2016,7,30,23.4,29.9,2.777777778,7.37
2016,7,31,22.7,30.3,3.333333333,8.38
2016,8,1,22.4,30.9,3.194444444,39.88
2016,8,2,22.7,31,3.027777778,9.4
2016,8,3,21.6,32.2,1.944444444,82.04
2016,8,4,23.2,31.5,1.444444444,0
2016,8,5,23.8,29.9,2.111111111,0
2016,8,6,23.5,31.4,1.583333333,14.48
2016,8,7,24.7,32.7,2.527777778,0
2016,8,8,25.2,31.9,1.944444444,0
2016,8,9,25.1,31.8,2.222222222,0
2016,8,10,24.3,31.8,2.222222222,0
2016,8,11,24,31.6,2.25,7.11
2016,8,12,23.9,30.3,1.277777778,21.08
2016,8,13,25.2,31.6,2.222222222,1.02
2016,8,14,24.3,32.1,2.305555556,0
2016,8,15,24.4,32,2,0
2016,8,16,25.4,32.3,2.888888889,0
2016,8,17,23.3,32.1,1.444444444,0.25
2016,8,18,24.5,32.4,2.833333333,0
2016,8,19,24.6,32.1,1.861111111,0
2016,8,20,24.4,30.8,2.722222222,0.25
2016,8,21,24.2,31.9,2.166666667,0
2016,8,22,24.4,30.3,2.416666667,0
2016,8,23,24.8,32.8,2.305555556,0
2016,8,24,24.8,32.5,2.361111111,9.91
2016,8,25,22.7,31.9,2.972222222,0
2016,8,26,23.4,32.7,2.055555556,2.03
2016,8,27,25.4,33.6,2.666666667,0
2016,8,28,25.6,32.2,2.611111111,0
2016,8,29,24.7,31.7,2,0.51
2016,8,30,24.8,32.3,2.305555556,0
2016,8,31,23.9,31.6,2.583333333,16
2016,9,1,23.6,30.9,2.666666667,0.51
2016,9,2,23.6,30.8,2.722222222,2.79
2016,9,3,24.6,31.2,2.833333333,0
2016,9,4,22.6,30.5,1.916666667,49.28
2016,9,5,23.4,31.6,2.611111111,0
2016,9,6,24.1,30.6,2.305555556,0
2016,9,7,24.1,31.6,2.25,5.59
2016,9,8,24.2,29.7,2.527777778,1.02
2016,9,9,23.7,30.4,1.916666667,13.72
2016,9,10,23.5,31.1,1.638888889,0
2016,9,11,24.2,31.2,1.75,0
2016,9,12,22.5,29.5,2.305555556,0
2016,9,13,24.2,32.1,1.388888889,17.53
2016,9,14,23.4,32.1,2.25,0
2016,9,15,23,32.2,2.222222222,0
2016,9,16,24.7,31.6,2.527777778,0
2016,9,17,23.8,32.1,2.111111111,0
2016,9,18,24.7,32,1.916666667,0
2016,9,19,24.4,32.1,2.416666667,0
2016,9,20,24.3,31.7,2.611111111,0
2016,9,21,23.2,30.1,2.472222222,0
2016,9,22,24,31.1,3.388888889,1.02
2016,9,23,23.7,29.4,2.25,3.05
2016,9,24,23.8,31.4,1.638888889,0.51
2016,9,25,23.3,31.6,2.472222222,0
2016,9,26,24.8,32.3,2.944444444,0
2016,9,27,24.6,32,2.416666667,0
2016,9,28,24.6,32.6,2.222222222,0
2016,9,29,24.6,30.7,2.972222222,8.89
2016,9,30,23,33.1,2.222222222,0
2016,10,1,24.8,32,2.305555556,0
2016,10,2,25.8,31.9,2.666666667,0
2016,10,3,25.4,31.7,2.611111111,0.51
2016,10,4,23.7,27.5,2.25,4.06
2016,10,5,24,31,1.861111111,0
2016,10,6,24,30.6,3.611111111,0
2016,10,7,23.4,30.3,1.861111111,0
2016,10,8,23.1,30.1,2.833333333,0.51
2016,10,9,22.8,29.7,2.833333333,53.59
2016,10,10,23.3,31.2,1.5,7.87
2016,10,11,23.8,32.4,2.25,0
2016,10,12,25.3,31.9,2.527777778,0
2016,10,13,25.3,32.1,2.416666667,0
2016,10,14,24.1,31.6,2.472222222,9.91
2016,10,15,23.7,30.5,1.333333333,35.31
2016,10,16,24.4,31.6,2.111111111,1.02
2016,10,17,24.1,30.4,3.444444444,10.67
2016,10,18,23.8,32.3,2.111111111,59.69
2016,10,19,25.1,32.4,1.638888889,0
2016,10,20,25,30.3,1.861111111,0
2016,10,21,23.3,33.1,1.916666667,2.29
2016,10,22,25.1,33.4,1.75,0
2016,10,23,24.2,32,3.5,10.92
2016,10,24,24,30.3,3.5,27.94
2016,10,25,24,30.1,2.722222222,7.87
2016,10,26,24.5,31.5,2.166666667,0
2016,10,27,24.1,31,2.111111111,0
2016,10,28,24.1,31.2,2.361111111,1.52
2016,10,29,22.8,29.6,1.388888889,19.81
2016,10,30,24.1,30.5,2.611111111,0
2016,10,31,24,29.5,2.222222222,25.65
2016,11,1,23.5,30.8,2.722222222,33.02
2016,11,2,23.4,28.6,3.694444444,74.68
2016,11,3,23.6,31.6,3.916666667,17.02
2016,11,4,24.2,30.5,1.916666667,17.27
2016,11,5,25.3,30.6,1.5,0
2016,11,6,24.7,29.6,1.5,1.52
2016,11,7,23.5,33.1,2.361111111,4.32
2016,11,8,25,33.1,2.972222222,0
2016,11,9,24.7,30.5,1.277777778,0
2016,11,10,23.8,31.7,2.111111111,10.92
2016,11,11,24.7,30.2,2.06,0
2016,11,12,24.8,31.7,2,4.06
2016,11,13,24.5,30.9,1.805555556,2.03
2016,11,14,24.2,31.6,2.25,2.03
2016,11,15,24.4,30.7,2.305555556,27.18
2016,11,16,24,30.2,1.694444444,3.05
2016,11,17,24.3,31.4,1.5,8.89
2016,11,18,24.6,31.4,1.694444444,17.02
2016,11,19,25.2,32,1.861111111,1.02
2016,11,20,25.4,31.6,1.694444444,0
2016,11,21,25.2,32.3,2.166666667,0
2016,11,22,25.3,31.5,2,0.25
2016,11,23,23.3,31.8,2.361111111,0
2016,11,24,23.6,30.9,1.638888889,44.96
2016,11,25,24.6,30.7,1.333333333,1.27
2016,11,26,24.4,32.4,1.5,0
2016,11,27,24.9,31.3,2.111111111,0
2016,11,28,23.8,32.6,2.222222222,4.83
2016,11,29,24.3,31.9,2.166666667,0
2016,11,30,25.2,30.6,3.555555556,2.03
2016,12,1,24.7,31.7,2.25,6.6
2016,12,2,23.7,33.1,2.777777778,3.05
2016,12,3,23.6,30.3,2.055555556,19.3
2016,12,4,24.9,31.9,1.75,0.51
2016,12,5,24.1,31.8,1.861111111,0.25
2016,12,6,25.1,32.3,1.916666667,0
2016,12,7,25.1,31.8,2.166666667,0
2016,12,8,24.9,31.3,2.166666667,7.11
2016,12,9,24.7,31.4,3.638888889,6.6
2016,12,10,24.4,31.9,4.333333333,0.25
2016,12,11,24,31,3.916666667,0.76
2016,12,12,23.7,30.1,2.972222222,3.05
2016,12,13,23,30.2,2.666666667,0.51
2016,12,14,23.4,32.4,2.055555556,0
2016,12,15,23.1,31.5,1.5,0
2016,12,16,24.3,31.3,1.861111111,0
2016,12,17,24.5,31.8,1.583333333,0
2016,12,18,24,32.5,2.583333333,0
2016,12,19,22.9,32.4,1.583333333,38.61
2016,12,20,25,31.5,1.861111111,0
2016,12,21,23.8,32,2.305555556,4.32
2016,12,22,24.6,31.8,2.222222222,0.25
2016,12,23,24.2,31.6,1.277777778,6.1
2016,12,24,24,31.2,2.166666667,7.87
2016,12,25,25.1,30.8,2.222222222,3.56
2016,12,26,25.4,32.2,2.611111111,1.52
2016,12,27,24.5,30.8,3.027777778,14.22
2016,12,28,25.4,29.8,2.666666667,0
2016,12,29,24.4,30.9,2.25,1.27
2016,12,30,25.1,31.1,1.861111111,5.33
2016,12,31,24.9,32.1,1.75,0
2017,1,1,24.8,31.1,1.6388902,1.52
2017,1,2,24.5,31.9,2.0555572,0
2017,1,3,23.4,30.7,2.4722242,3.05
2017,1,4,24.1,31.5,2.222224,0
2017,1,5,24.7,32.2,2.6111132,0
2017,1,6,24.1,33.2,2.4166686,3.05
2017,1,7,24.7,32,1.7500014,0
2017,1,8,24.9,32.4,2.0000016,0
2017,1,9,24.6,32.8,1.805557,0
2017,1,10,24.7,32.2,1.6388902,0
2017,1,11,24.6,31.5,1.944446,0
2017,1,12,24.5,31.9,1.8611126,0
2017,1,13,24.5,31.6,2.6111132,2.03
2017,1,14,24.4,31.5,1.9166682,0
2017,1,15,23.8,31.5,2.0000016,0
2017,1,16,24.4,31.5,2.222224,0
2017,1,17,24.7,31.2,2.0000016,0
2017,1,18,23.8,30.6,1.8611126,22.35
2017,1,19,24.8,31.9,2.222224,1.52
2017,1,20,23.7,30.4,2.3055574,7.87
2017,1,21,23.5,31.1,2.5277798,67.82
2017,1,22,23.4,31,2.222224,13.21
2017,1,23,23.5,32.3,2.3055574,20.07
2017,1,24,24.7,30.8,1.5555568,0
2017,1,25,23.9,29.7,1.7500014,2.79
2017,1,26,23.8,30,1.6388902,60.96
2017,1,27,24.4,30.8,1.5000012,1.78
2017,1,28,23.8,31.2,1.7500014,0
2017,1,29,23.9,31,1.944446,0
2017,1,30,24.9,31.2,2.5277798,0
2017,1,31,24.3,30.6,2.3055574,0
2017,2,1,23.8,29.1,1.6388902,0.51
2017,2,2,24.6,29.7,2.222224,13.72
2017,2,3,23.6,27.3,1.5000012,3.05
2017,2,4,23.9,31.3,1.5833346,0
2017,2,5,24.4,29.4,2.1111128,0
2017,2,6,24.1,28.5,1.6944458,9.91
2017,2,7,22,29.9,1.5555568,18.03
2017,2,8,20.6,30,2.3055574,0
2017,2,9,20.7,29.9,1.8611126,0
2017,2,10,21.6,31.5,2.3055574,0
2017,2,11,22.7,30.9,2.1666684,0
2017,2,12,24.7,34,3.0277802,0
2017,2,13,25.7,33,4.3333368,0.51
2017,2,14,25.3,32.4,4.5277814,1.02
2017,2,15,25.7,32,3.5000028,0
2017,2,16,24.2,29.8,2.1666684,18.03
2017,2,17,24.5,30.9,2.0000016,2.79
2017,2,18,24.7,30.4,2.2500018,0.51
2017,2,19,24.4,30,1.6944458,0
2017,2,20,24.3,31.2,2.3055574,0
2017,2,21,22.9,31.6,2.5833354,2.79
2017,2,22,23.1,30.7,2.1666684,28.19
2017,2,23,24.2,28.5,1.805557,32.51
2017,2,24,23.5,29.9,2.5277798,30.99
2017,2,25,23.6,29.8,2.3055574,23.11
2017,2,26,23.4,30.7,2.3055574,19.3
2017,2,27,24.5,31.7,3.194447,0.25
2017,2,28,25.2,31,1.944446,0
2017,3,1,24.6,31.7,2.8333356,9.14
2017,3,2,24.6,31.5,2.8888912,0.76
2017,3,3,23.7,31.7,1.944446,5.08
2017,3,4,24.1,30.8,1.8611126,0
2017,3,5,23.8,29.4,1.805557,0
2017,3,6,24.1,30.9,2.2500018,0
2017,3,7,24.3,30.4,1.805557,0
2017,3,8,22.6,27.5,1.8611126,38.1
2017,3,9,22.4,30.3,1.944446,24.64
2017,3,10,23.4,30.7,2.3055574,0
2017,3,11,24.7,31,1.9166682,0
2017,3,12,23.5,31,2.5277798,0
2017,3,13,22.8,30.7,1.9166682,51.05
2017,3,14,24.2,30,1.6388902,0
2017,3,15,23.2,31.5,2.1666684,18.54
2017,3,16,24,31.4,1.7500014,0
2017,3,17,24.8,31.5,2.7222244,0
2017,3,18,24.8,32,1.5833346,0
2017,3,19,23.5,31,2.361113,0
2017,3,20,23.6,31.5,2.3055574,12.45
2017,3,21,24.6,31.5,2.3055574,0.51
2017,3,22,23.3,30.9,2.6111132,0
2017,3,23,24.6,33.2,2.5277798,0
2017,3,24,23.6,29.9,2.6111132,0
2017,3,25,23.3,31.2,2.6666688,8.89
2017,3,26,23.7,32.6,1.6944458,0.51
2017,3,27,25.4,31.1,1.8611126,0
2017,3,28,24.7,32.8,2.0555572,1.78
2017,3,29,23.1,31.1,2.5277798,7.11
2017,3,30,22.9,31.2,2.222224,1.52
2017,3,31,23.6,31.2,2.1111128,6.1
2017,4,1,24.1,30.1,1.1944454,9.65
2017,4,2,24,31.9,2.1666684,0.51
2017,4,3,24.7,29.8,1.6944458,0
2017,4,4,24.6,30.8,1.9166682,0
2017,4,5,23.8,31.1,2.2500018,0.51
2017,4,6,23.4,32,2.2500018,14.99
2017,4,7,24.3,32.6,2.77778,0
2017,4,8,24.7,32.4,2.0000016,1.27
2017,4,9,25.2,31.1,1.9166682,8.13
2017,4,10,25,32.4,2.3055574,0.25
2017,4,11,25.1,32.8,2.2500018,0
2017,4,12,24.7,33.3,2.1666684,0
2017,4,13,23.8,32,2.7222244,0
2017,4,14,25,32.4,1.9166682,39.12
2017,4,15,25.3,30.7,1.7500014,0
2017,4,16,25.1,30.3,2.0000016,1.52
2017,4,17,24.3,32.9,2.361113,17.27
2017,4,18,24.8,32.5,1.38889,0.76
2017,4,19,25.2,31.6,2.222224,0
2017,4,20,24.9,32.3,2.4722242,0
2017,4,21,25.6,33.5,2.6111132,0
2017,4,22,25,29.8,1.38889,4.57
2017,4,23,24.3,31.7,1.5000012,3.05
2017,4,24,24.9,31,1.5000012,0
2017,4,25,24.5,32.8,2.5833354,0
2017,4,26,25,33.4,2.6666688,0
2017,4,27,23.8,32.2,1.5000012,0.76
2017,4,28,24.7,32.3,1.805557,0
2017,4,29,24.9,30.1,1.5833346,3.56
2017,4,30,24.2,31.9,1.4444456,0
2017,5,1,24.7,32.8,2.2500018,0
2017,5,2,24.1,31.8,2.6111132,145.29
2017,5,3,23.8,32.6,1.805557,0
2017,5,4,25.5,32,2.222224,1.02
2017,5,5,24.8,29.3,2.1111128,25.91
2017,5,6,24.1,30.7,1.5000012,0
2017,5,7,24.7,31.8,2.7222244,0
2017,5,8,23.9,31.6,2.4722242,44.96
2017,5,9,24.5,31.9,1.6388902,0.25
2017,5,10,25.2,33.6,2.0000016,0
2017,5,11,23.8,31.8,1.7500014,10.92
2017,5,12,24.1,31,1.7500014,39.88
2017,5,13,25.3,32,3.0277802,0
2017,5,14,24.6,32.1,2.2500018,3.05
2017,5,15,24.1,32.6,1.805557,0
2017,5,16,25.6,32.8,2.6666688,0
2017,5,17,25.8,33.8,2.8333356,0
2017,5,18,25.3,33.4,1.6944458,0.25
2017,5,19,26.4,31.7,1.8611126,0
2017,5,20,24.6,30.1,2.1111128,39.37
2017,5,21,25.3,32.1,2.222224,0
2017,5,22,25.9,33.1,2.3055574,0
2017,5,23,26.4,31.6,1.7500014,0
2017,5,24,25.4,33.3,2.0555572,0
2017,5,25,25.7,32.9,2.5833354,0
2017,5,26,24.7,33.8,2.2500018,1.02
2017,5,27,26,32.9,2.4166686,1.02
2017,5,28,25.6,33,1.6944458,0.51
2017,5,29,25.3,34.3,1.9166682,5.08
2017,5,30,24.5,31.7,2.4166686,7.87
2017,5,31,24.7,32.1,2.4166686,0.51
2017,6,1,24.9,31.6,1.944446,3.05
2017,6,2,24.4,30.7,3.2500026,2.03
2017,6,3,25.3,32.3,1.5555568,0.25
2017,6,4,24,33,2.77778,0
2017,6,5,23.4,33.1,1.2777788,1.02
2017,6,6,25.2,32.9,1.5000012,0
2017,6,7,24.6,33.1,1.8611126,0
2017,6,8,25.6,32.4,2.0555572,0
2017,6,9,25.4,33.8,1.9166682,0
2017,6,10,25.3,32.5,2.2500018,0
2017,6,11,24.7,33,2.6111132,26.92
2017,6,12,24,31.2,2.5833354,0
2017,6,13,25.3,33.3,2.5833354,0
2017,6,14,24.9,34.1,2.361113,36.07
2017,6,15,22.9,29.1,1.2222232,2.03
2017,6,16,24,32.1,1.5555568,0
2017,6,17,25.2,32.6,2.3055574,0
2017,6,18,24.2,30.1,2.6111132,6.1
2017,6,19,24.6,29.9,2.9722246,0.51
2017,6,20,23.8,29.3,1.5000012,42.93
2017,6,21,24,30.1,2.1111128,2.03
2017,6,22,23.7,32.3,1.4444456,1.02
2017,6,23,24.3,33.4,1.944446,0
2017,6,24,25.5,31.9,2.77778,3.3
2017,6,25,23.4,29.9,1.1944454,23.88
2017,6,26,24.2,31.7,1.6388902,0
2017,6,27,24.6,31.6,2.4166686,0.25
2017,6,28,24.3,31.7,2.2500018,0
2017,6,29,25.1,31.6,1.6944458,0
2017,6,30,24.3,28.5,1.0277786,5.08
2017,7,1,23.6,30.8,3.0833358,2.03
2017,7,2,23.5,31.9,1.6388902,0
2017,7,3,23.7,32.1,1.805557,0
2017,7,4,25.5,32.5,1.6388902,0
2017,7,5,25.3,32.3,2.6111132,7.87
2017,7,6,23.8,31.9,2.3055574,1.02
2017,7,7,24.1,31.8,2.1666684,0.51
2017,7,8,24.4,32,1.944446,48.01
2017,7,9,23.8,31.4,2.0000016,0
2017,7,10,24.4,30,2.5833354,3.05
2017,7,11,24.2,30.9,2.2500018,7.11
2017,7,12,24.5,31.3,2.1666684,0
2017,7,13,23.9,30.3,2.8333356,0.76
2017,7,14,24.4,32.4,2.4166686,9.91
2017,7,15,23.9,30.5,2.4722242,11.94
2017,7,16,23.1,32.8,1.9166682,38.1
2017,7,17,24.3,33.3,2.222224,0
2017,7,18,24.4,32.6,2.222224,0
2017,7,19,22.9,32.4,1.944446,0
2017,7,20,24.5,31.5,2.1666684,0
2017,7,21,25.5,31.4,2.77778,0
2017,7,22,24.1,32.8,1.8611126,0
2017,7,23,25.9,32.2,2.1111128,0
2017,7,24,24.2,32.6,1.6944458,0
2017,7,25,24.6,32.2,1.7500014,0
2017,7,26,25.2,33,1.6388902,0
2017,7,27,25.1,32.6,2.3055574,0
2017,7,28,25,33.2,1.6388902,0
2017,7,29,25.3,35,1.5555568,0
2017,7,30,23.6,33.4,1.6388902,0
2017,7,31,24.8,33,1.5555568,0
2017,8,1,25.7,32.9,1.8611126,0
2017,8,2,25.6,31.7,2.4166686,0
2017,8,3,25.9,32.9,1.5833346,0.51
2017,8,4,24.5,32.1,1.2777788,0
2017,8,5,24.4,34.1,2.1666684,0
2017,8,6,25.3,35.5,2.77778,0
2017,8,7,24.8,32.8,2.361113,6.1
2017,8,8,24.6,29.8,1.944446,9.91
2017,8,9,23.8,31.3,2.2500018,8.89
2017,8,10,23.4,31.5,2.5277798,32
2017,8,11,23.9,30.6,1.944446,1.52
2017,8,12,24,31,2.2500018,49.02
2017,8,13,24,30,2.8888912,6.1
2017,8,14,23.9,30.5,2.7222244,21.08
2017,8,15,23.2,30.3,2.361113,72.9
2017,8,16,23.7,30.5,2.9722246,0
2017,8,17,23.4,30.6,2.7222244,44.96
2017,8,18,23.6,31.2,1.0277786,3.05
2017,8,19,24.4,32.5,1.38889,0.25
2017,8,20,23.5,31.8,1.9166682,0
2017,8,21,25,32.2,1.3333344,0
